Step,max-f,min-f
83923,0.23707306081610402,0.23074304879429372
83971,0.23779721201978196,0.23046453987840784
84165,0.23707626679938634,0.23058527670083967
84197,0.23675800274339862,0.2298544650468229
84205,0.23588273516853064,0.2301089423058864
84394,0.23573872546516003,0.23065596997976867
84409,0.23530913987585683,0.23148922142017328
84475,0.2352215853983397,0.2311884746517698
84601,0.2350937997703729,0.23017546811873443
84686,0.23513413815496542,0.22981748137635974
84740,0.2354927045318661,0.22999697238883254
84818,0.2355010474212288,0.2291918949810559
85020,0.23465645533280421,0.22890994930143477
85052,0.23431954628614812,0.22732199733540606
85089,0.23393683722042516,0.22620388036869796
85169,0.23441433617601667,0.225146546581324
85320,0.23412115649249635,0.2266648864096975
85508,0.23386831452264642,0.22716949068150358
85539,0.23392555915219349,0.2262696144878735
85572,0.2333426878491496,0.227304650698116
85686,0.2336039216921666,0.22657056468415368
85749,0.23345215729832325,0.2263079909704706
85985,0.2328259064723568,0.2261598456510612
86014,0.23270373898290964,0.22569129523804
86452,0.23247824430325142,0.2255082671332792
86642,0.2327178594771864,0.22605734643061362
86649,0.23140912052764268,0.22526205188200135
86780,0.23190785189708982,0.22314245694436133
86793,0.23170395945914804,0.22275421588547412
86839,0.23074479390996508,0.22146959650776463
86865,0.2316772188717658,0.22086759285760935
87008,0.23102008631433046,0.22118359962045717
87393,0.23102505300804385,0.22167261396804802
87450,0.23209012694788297,0.22187101448868707
87556,0.2332684354489253,0.2213437846589133
87621,0.2325640907199468,0.22092124794573503
87666,0.23352538432554787,0.22118434224682035
87829,0.23285772191903692,0.22085999972188394
88093,0.23285971206065617,0.22030465112744627
88137,0.23229793865944304,0.21977584888489735
88374,0.2328445374662542,0.2199826911471994
88441,0.2335900889369291,0.21949859100425542
88674,0.23445115387819052,0.21964712664417033
88766,0.2349898968406267,0.21991850327128692
88815,0.23469969404381416,0.2199847243458612
88922,0.23455993908293787,0.21852344883894395
89262,0.2343156911612791,0.21913748146216505
89347,0.2340716405780535,0.21894130159292174
89363,0.23404599332649242,0.2195425780410633
89745,0.23424175829996258,0.21873749124024203
89762,0.2327754413339633,0.21892710953543718
89873,0.23160726704728402,0.21818170230472844
89892,0.23126830776633833,0.21767785733863387
89973,0.23146206417101156,0.2174556623318612
90035,0.23062929484759132,0.21761332720522397
90237,0.2318745342306395,0.2181875434011195
90450,0.2312757097260267,0.2182239358530971
91074,0.23013052445150617,0.21820605045603517
91094,0.23031539778247603,0.21761224390691447
91300,0.2307219393868265,0.2170872347287762
91474,0.23031952183908996,0.2185630613142007
91624,0.23063484696230818,0.21844383988791669
91644,0.231636626223062,0.21999529933015838
91647,0.23237431509860074,0.22044401722355522
91709,0.23302352641662874,0.2206403496790841
91732,0.23302705496829618,0.22110891364550242
91735,0.23281088412893025,0.22153811149259237
92094,0.23321664574635162,0.2209778877427405
92120,0.23276379821142457,0.2206763195278857
92246,0.2321385991071961,0.22050170261732796
92309,0.23297231082505215,0.21983440036498142
92729,0.23256521494855112,0.21979499309768177
92788,0.2322053520895801,0.22203835685572815
92790,0.23189105846778849,0.2221226122186136
92821,0.23236089221843273,0.2224864305742413
92892,0.23238800591406406,0.22274432896275648
93126,0.23161001477578277,0.22399408492350134
93223,0.2311013597602671,0.2241578383850313
93471,0.23083679746506175,0.22442833383733068
93901,0.2307427320157605,0.22531225446058406
94061,0.23009246541544529,0.22536455473137237
94380,0.2308430947271364,0.22531994265674493
94424,0.22977503913259367,0.22485868872361003
94536,0.2302556105699418,0.22450526204913784
94784,0.23097588249854295,0.2247651618081551
94891,0.2313872394485721,0.225420537331992
95030,0.23146925221960066,0.22465771226535214
95057,0.23200646335520866,0.2247181442600451
95184,0.2317032985681045,0.2251452784748442
95321,0.2325561792967424,0.2256452720653473
95377,0.23238251311080754,0.22520785566404034
95409,0.23234951822859137,0.22525321857075953
95480,0.23295134148401955,0.22569173631934433
95860,0.23412626469433917,0.22609894571295744
95949,0.23485990320045239,0.2262937398386983
95972,0.23542613859644332,0.22643808922192435
96032,0.23649516556451444,0.22558084183748586
96301,0.23690373577322413,0.22461430780073616
96381,0.23681183595775965,0.22712761124472142
96465,0.23739401023860446,0.22816173573982698
96505,0.23718279959383237,0.23054141574503043
96535,0.23803610618195573,0.2293893197901298
96600,0.23778427575831662,0.2284574444743272
96632,0.23797474638315028,0.22859906494484067
97018,0.23743757147548727,0.22801531268594386
97156,0.23759429780597752,0.22909094985222497
97226,0.23597916946985797,0.2289509461751805
97296,0.23527424918046083,0.22751959549167688
97416,0.2352793171968516,0.22717113672184336
97460,0.23512769857291457,0.2270656031474065
97596,0.2349075944814563,0.22659578006445838
97653,0.23470907829182716,0.2282490038831692
97742,0.23501596484599063,0.2286948444255058
97796,0.23480189404907081,0.2295030633769957
97876,0.2355649561680894,0.22848998948945579
97986,0.2347892682847276,0.22878638471966667
97996,0.23430343825903305,0.22884318186527333
98139,0.2350891634938524,0.22935619308796787
98212,0.23478733698397536,0.23144262042620853
98404,0.23573194798429586,0.23063836381768435
98474,0.23471553016460994,0.23049006192133067
98523,0.23525183708131775,0.22945633254290407
98605,0.2350267217996914,0.22935265687204598
98754,0.23463514600369756,0.23051360149460506
98990,0.2340757614436236,0.23100748440471294
99055,0.23431287187475114,0.23130968387661868
99506,0.2349983638372561,0.23063946953908632
99527,0.235975237100511,0.2311543485283046
99612,0.23531170445850078,0.23272667085773852
99614,0.23711783928933078,0.23298069378058375
99884,0.23685145456354414,0.2322470504049721
100284,0.23555365967227326,0.23160727985687266
100323,0.2353713637788278,0.2314044215797352
100489,0.23480274684325125,0.2318352594881405
100566,0.23453775960638623,0.2317686960383777
100589,0.2347363001142585,0.23258272563761012
100751,0.23549040961197332,0.2337914325848579
100858,0.23638750783973383,0.23417456603316075
100890,0.23480008084293916,0.23339663181249753
100917,0.23481036362608038,0.2338406378962476
100926,0.23480832313355876,0.23381033859832265
100997,0.2353808877908876,0.2343710531463562
101072,0.23626378755506983,0.23317662758342908
101155,0.23534769802396843,0.2322629472117605
101234,0.23497072110348907,0.2317224303675253
101335,0.2346054027014193,0.23232783086017478
101355,0.2346645185673909,0.23222257478297129
101431,0.23408297087604307,0.23172546364731186
101488,0.23405655819852222,0.23165080267436564
101499,0.23487631169455178,0.23236241948087832
101923,0.23628448202066074,0.23174610655126074
101943,0.23573686400024751,0.23168014270023551
102300,0.23499379788024255,0.2324742866262308
102307,0.2354619098626377,0.23319721667370616
102475,0.23536682516538496,0.23397647936023203
102509,0.23442165098207726,0.2332493951530274
102541,0.2335053312824357,0.23227136878996685
102595,0.234618815936787,0.2319941449941675
102685,0.23532905111805127,0.23217782281428417
102880,0.23537350923569025,0.2328208276179985
102911,0.23507151253097644,0.2336030595256385
102966,0.23494033040035692,0.23469308067512573
103001,0.23515926879234977,0.23517308998162323
103011,0.2356505507165028,0.23459831198199077
103206,0.23601088798217273,0.23413919104235095
103317,0.23556449550252928,0.23474399606150392
103462,0.2359384217524787,0.23490566952027386
103517,0.2362378637374291,0.23397542410986838
103729,0.23569515788268053,0.23260597732767102
103947,0.23659804478502694,0.2325950887811176
104276,0.2374155868493264,0.23232705796549524
104334,0.23717090729233986,0.23234078880618533
104704,0.23753045258649305,0.2323539750300616
104808,0.2371934184747632,0.2321409199294604
104822,0.2369638732852679,0.2320264434108712
104841,0.23725021329956256,0.23319209598265378
104882,0.2372964014535713,0.2331322980230007
104896,0.2374340727044999,0.2326067907825407
104911,0.2384817861904099,0.23334750380688987
104924,0.24032845974660172,0.23330809325075208
104963,0.2393745839916697,0.23296689418573704
105003,0.2395006816718363,0.2342971781820223
105012,0.24010037751839958,0.23330369645838187
105069,0.23977855220803157,0.23285601638921422
105093,0.24009412832387092,0.23325903714142993
105263,0.2396671611173935,0.23355247051860134
105265,0.23936148199504564,0.23338785978822932
105434,0.23951632259514474,0.23312163291246474
105610,0.23950167734324185,0.23408733367421544
105702,0.240078790536377,0.23528517512073113
105774,0.24056609876564947,0.23591729881831652
105788,0.24008915563033648,0.2359050804819502
105981,0.24028915469772974,0.2360601985923112
106210,0.23996078340377514,0.236219724840465
106267,0.23912894259569964,0.23608072668365568
106390,0.23849780936378565,0.23758960592998257
106566,0.23946031199650994,0.2371652421513829
106666,0.23996639669657974,0.23765108736835525
106769,0.23953155926264816,0.23711937892098814
107103,0.2401372679773952,0.23765620454256836
107764,0.2405166726178473,0.23842014895171698
107804,0.24025124816549034,0.23844203389268265
107837,0.24010092336218053,0.238304494974829
108021,0.2402632839749369,0.2385146645353324
108449,0.24011450599543818,0.23923557192462575
108586,0.23994902509552943,0.24001664564613323
108860,0.24016912701361884,0.24042414339321055
109098,0.24019413137334647,0.24016739484534633
109242,0.23988840802587955,0.2393974417084394
109243,0.23984469292536195,0.23936207667427062
109301,0.24012699038685473,0.2392851196207852
109497,0.23986805543911763,0.23863196638836948
109501,0.24013249123033528,0.23869768582060208
109580,0.23980899336572858,0.23827655560419003
109822,0.23937964229841402,0.23827358163210624
110063,0.23937801931244576,0.23727630371946412
110191,0.23981675272619685,0.23632679332507484
110224,0.2397155703116729,0.23602542579857333
110306,0.23923624954543946,0.23584648782260187
110418,0.24009126597453068,0.23634600696614982
110478,0.24028380979504008,0.23619533952682684
110586,0.24030067089913928,0.23596205709629028
110622,0.2398060044811565,0.23598633895436447
110641,0.23955336645153336,0.23533631837527716
110737,0.24002048976250268,0.2348708171277716
110781,0.2390312247872526,0.23375025524521617
111194,0.23904332513150756,0.23445594918031185
111235,0.23887229168887741,0.2338315763967056
111323,0.23916578015509984,0.23302913650877147
111545,0.23924165751199786,0.23271012451859602
111581,0.2385905781417579,0.2331576528482241
111698,0.23922142813892275,0.2336458777112596
111887,0.2393997320761443,0.23349801961703442
111915,0.23903920799462142,0.23368423172469374
112470,0.238618595394729,0.23369917005019986
112664,0.2385480441068344,0.23326810900919587
112703,0.2382290817046977,0.23386620948901193
112902,0.23802707409060375,0.2340006818392317
113322,0.23742489118879168,0.23381909840244708
113463,0.23694343474501584,0.23322195699439813
113589,0.23736095731011553,0.23341311427451017
113741,0.2368519073639132,0.23306755040901994
113980,0.23701331541663495,0.23266610820083955
114292,0.23713749442830223,0.23225678695682275
114298,0.2374581114197362,0.2322349906976863
114459,0.23755218987134147,0.23268160520373257
114467,0.23705719279391466,0.2341608368596579
114703,0.23682495911803636,0.23479189336246475
114820,0.23760277053567563,0.23547080837521545
115096,0.2374388118649621,0.23624689348771113
115149,0.23831957570766285,0.23529605109795693
115506,0.2385042711335096,0.2357471310959978
115518,0.23839316459083942,0.23540459715407783
115765,0.23839709061902262,0.23562154343099628
115772,0.23858665426664216,0.23586999492237634
115878,0.23873083810130932,0.23570791398392882
116039,0.23798223583928313,0.23586696946425023
116129,0.23747612400249746,0.23570282471496523
116387,0.2374858318424475,0.23510518122066593
116453,0.23717391048559855,0.2363142281762526
116624,0.2381570760758866,0.23684158819272755
116673,0.23742112715436886,0.236465873608873
116711,0.23732773795128148,0.23560898855669554
116745,0.23733655411225585,0.23562008230556164
116783,0.23721109363001072,0.2356337818194504
116822,0.2371666780374105,0.23503973260306138
116885,0.2375113662366623,0.23520817877100017
116938,0.23750259303192905,0.23534049373558016
116977,0.23701983021129047,0.23392061030086855
117016,0.23784691094706467,0.2335157003348512
117030,0.23634958772812337,0.23420084696815416
117047,0.2357064356335609,0.23396768944879107
117155,0.23526059374088967,0.23393293729981524
117175,0.2358494115860719,0.2343404370738189
117209,0.23537594831435044,0.23547179267234253
117267,0.23472832790806342,0.23434482365889567
117635,0.23419027932990213,0.23445202324571776
117686,0.2347130753633041,0.2345591909208034
117825,0.234891797556038,0.23555269876238732
117941,0.23494578782491723,0.23601894476713955
118161,0.23450423126841888,0.23662885487179677
118190,0.2348647354830505,0.23679742853436084
118651,0.23498134523338948,0.23741143254367364
118908,0.23454034948872168,0.23764906865280017
118937,0.23569842349894723,0.23757637601974416
118998,0.2353076615689683,0.23648199251934926
119302,0.23431884319758892,0.23595378096896227
119447,0.23452246835363713,0.23543203344958302
119470,0.23483063586656439,0.23590797704059138
119549,0.2349609169492331,0.23533499867977956
119979,0.23507472957024841,0.23614196318618397
119994,0.23484225653884344,0.23666104308246028
120193,0.23500729432806658,0.23618771820081108
120291,0.23525533860150524,0.23598748221679486
120477,0.23489981462947512,0.23622601171245894
120854,0.23492602943688562,0.23627554039820975
120914,0.23518320680814792,0.23646664985024554
121192,0.23508413559198496,0.23586523891324063
121193,0.23438678590014525,0.2357872178549758
121304,0.23454628706214234,0.2355968303778763
121332,0.23394767050089949,0.23594840013031876
121362,0.23304868451088148,0.23537467826771238
121403,0.23276226646066384,0.23380811822235814
121519,0.23321925191145057,0.23356695805791097
121593,0.23340809431322154,0.23354732273675274
121835,0.23409814322695713,0.2335953600420177
121877,0.233873598682418,0.23295532142117736
121913,0.23437356734876963,0.23321663921275382
122096,0.23444591492179423,0.23378398730849875
122205,0.23423972844335833,0.23374340912232877
122236,0.23481740053449116,0.23362857401988218
122306,0.23472269024380132,0.23430133277948453
122529,0.23489415549892528,0.23499011086389485
122622,0.23603838468894678,0.23560060744661696
122634,0.23611435025516783,0.2354129511176846
122739,0.23560543571006448,0.2352933556753309
123068,0.23495197087586317,0.2351542545818243
123550,0.2341145912183459,0.2350599237101878
123609,0.233718441093979,0.23473535303598406
123633,0.23410064303209943,0.2353626958352644
123666,0.23336484061145746,0.2349989104585591
124103,0.2344816953592283,0.23515367632938794
124169,0.23434137761204374,0.23581172350280016
124197,0.23407502005980288,0.23558861769274417
124219,0.23444567729860682,0.23588217577888929
124532,0.23465414899263468,0.2355353933233115
124711,0.234547590672782,0.23586802339684526
124760,0.23491128201932637,0.23576665106890835
124763,0.23464257287893986,0.2356732714075302
124774,0.23442258212136105,0.2357951427793796
124818,0.23455402967893382,0.235983395063792
124999,0.23545086128535517,0.23592717728251617
