Step,max-g,min-g
84165,0.30154075981222755,0.30896811853285144
84197,0.29816792307161616,0.3056379657062089
84205,0.29595370096803536,0.30548385142089846
84394,0.2959376280696336,0.3049751270998535
84409,0.29594741066615193,0.3071238623948609
84475,0.29464771458284433,0.30561962482511784
84601,0.29565475190370216,0.3053315735838619
84686,0.2964732350585171,0.30508013210466883
84740,0.2980071084055912,0.30668127894943537
84818,0.29690041518531163,0.3031772059019636
85020,0.29422978692604607,0.3017657754568654
85052,0.2938283922797437,0.3024075502840221
85089,0.29345198176575654,0.299499155669821
85169,0.2925718855774687,0.29757453353632995
85320,0.29116524359859525,0.30074119950951345
85508,0.29013645496866547,0.3021085745840378
85539,0.2893355712702322,0.2974037466048359
85572,0.28646868210672055,0.29660783117459405
85686,0.28621487375138455,0.29526151526586436
85749,0.28685711451381535,0.2943734456525712
85985,0.28570890768812457,0.2937840097199426
86014,0.28517330910371835,0.2942680954339455
86452,0.2837821226985324,0.2917003187122482
86642,0.2848581296636058,0.29391216287663585
86649,0.28379195943042546,0.29296120403280407
86780,0.2842443646589042,0.2902554641311639
86793,0.281558309325959,0.2905463657246057
86839,0.28098809980966105,0.2886491166883754
86865,0.283974417569178,0.28966387510395664
87008,0.2827710142907191,0.2901495086987588
87393,0.28472537792618313,0.2937177631638208
87450,0.287723321179874,0.29247975725562975
87556,0.2912697996208803,0.29177613764284827
87621,0.2890460386898363,0.29240828426070586
87666,0.2923312892553445,0.2922578646476706
87829,0.2917600154425773,0.2911789868152871
88093,0.29190822297044844,0.28901982417452277
88137,0.29257623512192604,0.28957058296579663
88374,0.29266087461582974,0.2910689536675068
88441,0.29178241478503825,0.29093801803413144
88674,0.2930185641457863,0.29056149113242485
88766,0.29349830483849704,0.2911878632258036
88815,0.2923105259465722,0.2936123099145134
88922,0.2918892586992436,0.28968915261878775
89262,0.2896081483142814,0.2888906307378483
89347,0.2888240806485673,0.29009139460095595
89363,0.2862841867161389,0.29322571532090813
89745,0.286086197580332,0.2903191986548627
89762,0.2836535705513154,0.2865445589721196
89873,0.2821720278737496,0.28848729352351365
89892,0.28190938578006214,0.288990809297338
89973,0.285735671191059,0.2914599474324711
90035,0.28480743593150604,0.2898182135108476
90237,0.2871027918349307,0.2888419646353052
90450,0.28838016839318414,0.28983130330353996
91074,0.28835199512352494,0.28893466203836293
91094,0.2881109205673487,0.28648775583644476
91300,0.28691495738898126,0.2851696349946225
91474,0.28401606326953216,0.28717926054489135
91624,0.28587347860605555,0.28930862161764676
91644,0.2875817027257528,0.29072107518676443
91647,0.2853746005394651,0.28796162367742617
91709,0.28419589691249186,0.28698357744355485
91732,0.28428253836686723,0.28536174262137715
91735,0.28319499634852385,0.2830460564403083
92094,0.2835600371810977,0.2832265368182929
92120,0.2823205258220428,0.2821751249273783
92246,0.2809644234809407,0.28261055768100934
92309,0.2812005806068937,0.28258567164695886
92729,0.280165620826549,0.2827717756646109
92788,0.27952315833522157,0.2883317873313804
92790,0.2799236943684605,0.2873426060148114
92821,0.2794432816000375,0.28663898371407076
92892,0.2797886762200356,0.2857515699783672
93126,0.27903634620903384,0.28900002067944885
93223,0.27845057394858214,0.2900430847454764
93471,0.278253782001153,0.2940545683082026
93901,0.27819991490109536,0.2918573503427925
94061,0.27744847000604056,0.29343676967565285
94380,0.2779809752057385,0.2903114252418702
94424,0.2757432533454516,0.2906226017797767
94536,0.275469074578179,0.2901814151407879
94784,0.28166286689927,0.2901458645837485
94891,0.2825067099543065,0.29192069170456114
95030,0.28301807580659116,0.29057742206933307
95057,0.2822834697662616,0.2890043432158664
95184,0.2822467630279485,0.2897716836050731
95321,0.28278976757655105,0.28910393837481946
95377,0.2830921478477235,0.2869895166060785
95409,0.28478571665533736,0.2894326540257746
95480,0.2872345601225705,0.28882320202448586
95860,0.2888375428164419,0.28897265247326154
95949,0.2886669130756198,0.2877505244495985
95972,0.2895224747218388,0.2879167537271185
96032,0.29172922318574684,0.2878624551907626
96301,0.2922692854264595,0.28817291468122447
96381,0.2913982472051366,0.2956045760471632
96465,0.29417225234487976,0.2954263020448051
96505,0.2931098936776358,0.2967279247925648
96535,0.294306418193754,0.2935810633529366
96600,0.29409070198406634,0.29279618963528975
96632,0.293852562834863,0.29303100240352525
97018,0.29222896384311986,0.290512782383349
97156,0.2894397274009639,0.2898669580141815
97226,0.28999627438091574,0.2894243054134724
97296,0.28882312046187,0.2903982748427988
97416,0.28899872503877644,0.29211005890065883
97460,0.2889219928868376,0.2922138483056259
97596,0.2884012578424957,0.2927834754403446
97653,0.28858752475037097,0.29494539071832737
97742,0.2878133655128524,0.293154758332411
97796,0.28698278668720983,0.2929623494657905
97876,0.28670321350284933,0.29224787269250097
97986,0.28646149062770687,0.2893554390078759
97996,0.2868165426463215,0.2875819469074821
98139,0.2877399256140054,0.286539549762108
98212,0.28769508838330515,0.2880462645240026
98404,0.2897309516641399,0.28884198834780245
98474,0.29041060328093293,0.29115908933041235
98523,0.2913935005168863,0.28910398991389175
98605,0.289997539791042,0.28759188836819716
98754,0.2886624319014899,0.2856893267997873
98990,0.2864198444564154,0.284265262909798
99055,0.2868337924835946,0.28504383451430804
99506,0.28731482580941486,0.28414274348859264
99527,0.28769862936894414,0.285167969664163
99612,0.28785574855049695,0.2865995298309549
99614,0.2905571142729721,0.2852484900894071
99884,0.2895324852093235,0.2821750256849368
100284,0.2871955046988573,0.2829562299006899
100323,0.28736568636391446,0.2829544751556554
100489,0.28758192399571875,0.28328254704787265
100566,0.2873632090459328,0.284772488895479
100589,0.2867102799936362,0.2846987712007051
100751,0.2870613802439544,0.28613582194066983
100858,0.28621999578175666,0.28580509219363637
100890,0.28320661084266885,0.2842067764839546
100917,0.2811727186005354,0.28277736925975683
100926,0.28189394247050864,0.283658611996769
100997,0.28014750384698317,0.28526907644693056
101072,0.278746119104634,0.282187835474584
101155,0.27776415089940226,0.2809095892008548
101234,0.27814089350443216,0.2788500867408121
101335,0.27668621577921054,0.28061411410377146
101355,0.27644610919025003,0.2825026660985829
101431,0.27706851108073755,0.28166275244365374
101488,0.2765104797267007,0.28264518947147105
101499,0.27953371209036565,0.2828970104478975
101923,0.2813970234358473,0.2843389831755026
101943,0.27993114211405495,0.2854035861167275
102300,0.2780760303083522,0.28663878031089113
102307,0.2761646505429346,0.29036793679534656
102475,0.27501764706578785,0.2907875532055792
102509,0.27480761826249844,0.2905182874453002
102541,0.27634783274937347,0.2892327283230352
102595,0.27907002371190476,0.2870947329568834
102685,0.2813038774263095,0.28748873055903923
102880,0.281086308804994,0.2865239622310873
102911,0.28300055156474435,0.2860725556695329
102966,0.2826076634365071,0.2869203689860562
103001,0.2824208719646818,0.2873243737367534
103011,0.2834327130664477,0.28780150569991575
103206,0.28392936771312527,0.28884520681491993
103317,0.284381175877469,0.2895633968241739
103462,0.2860123585835955,0.29111014733296525
103517,0.2870368086044157,0.291557102216317
103729,0.2868856198241949,0.2896905813555011
103947,0.2893569535329852,0.290662736237726
104276,0.29045849920633593,0.29072165392583965
104334,0.29095820224601915,0.2898187747295477
104704,0.29025063518371824,0.28802165539307034
104808,0.29036325937453233,0.28977362507341686
104822,0.2900393256558057,0.288896445269746
104841,0.28915214802301537,0.2905290297062587
104882,0.2871980096218646,0.2868104083209458
104896,0.28633022549077136,0.2850936212048985
104911,0.28740413866623277,0.2848637074446536
104924,0.2924531488329211,0.28456862587242093
104963,0.29030298089127504,0.28370735722879986
105003,0.29064948559671133,0.2830053021173599
105012,0.2902850622168758,0.2838739352614919
105069,0.289044918456032,0.28446750714841734
105093,0.2882018434332304,0.2844006759909965
105263,0.28806355596156885,0.2846780981414467
105265,0.28702721746349036,0.2829011467843744
105434,0.28612000609031585,0.2802768298451557
105610,0.28575294833580006,0.28072567095289785
105702,0.2858068341190101,0.28093307060525297
105774,0.2854045683630596,0.28366155872499027
105788,0.2841271570949066,0.28210398728874075
105981,0.2813976497401613,0.28094108867430373
106210,0.28252016570315325,0.2835013843405886
106267,0.28080379676799555,0.28119829527355916
106390,0.27925306062959576,0.28395285525988123
106566,0.27855722134811595,0.2848218808968872
106666,0.2810173041807102,0.2858828787020429
106769,0.2812274060716747,0.28497982421694074
107103,0.28176478236809094,0.2855630510060937
107764,0.28302538749968637,0.287601798105789
107804,0.28277375737470206,0.2866083302504996
107837,0.28265625750596696,0.2887466860379746
108021,0.28303405683066857,0.2881411996360759
108449,0.28238377758913513,0.28888393565427206
108586,0.28202101290967835,0.29009270387155844
108860,0.2839585589141944,0.29127738802798053
109098,0.2889519303684847,0.2933998746765815
109242,0.28886071455006046,0.29322420469275245
109243,0.2888868076725574,0.29279219670811485
109301,0.28714752963892953,0.2908982444227091
109497,0.288228817106983,0.2911592481515737
109501,0.28778538500163386,0.28968606989399504
109580,0.28585480675155217,0.2914182664992953
109822,0.28278640036397457,0.2897726010243305
110063,0.28375254239577585,0.28785417182311396
110191,0.28313070742598706,0.28633054113195827
110224,0.28362394170468774,0.28419447802536035
110306,0.2823669747194533,0.28423804562409233
110418,0.28338448938348065,0.2850477073928877
110478,0.2834479704643066,0.2857081970232433
110586,0.28346441889109125,0.28764345217208115
110622,0.2822519209965367,0.28532174301347707
110641,0.28175173239670986,0.28423610396280324
110737,0.2833717429268744,0.28614909561466306
110781,0.2828240077305307,0.28681484018392994
111194,0.28199284789400414,0.2870413824747335
111235,0.2797520874993039,0.2855293131509968
111323,0.2803258903743387,0.2833719000434469
111545,0.27859188690562176,0.28180564769127453
111581,0.27905443011034065,0.28165022640671084
111698,0.27953847215482364,0.2849428952363753
111887,0.28014460569708244,0.28330922132455655
111915,0.28129615386222834,0.2831066966583287
112470,0.28118783931911695,0.28404031042541233
112664,0.28070737785316113,0.2833178391041417
112703,0.2810170320105031,0.2852617564489346
112902,0.28131887305997794,0.28582841302648787
113322,0.28273121255697903,0.2867712019751635
113463,0.28324278542913006,0.28740717637640534
113589,0.2842325536576735,0.2878663116075851
113741,0.2841369867247898,0.2877475782772058
113980,0.2845723312885503,0.2872903114633455
114292,0.2852467355741228,0.2866392853401782
114298,0.28425908634541663,0.28621750437316923
114459,0.2853504053781458,0.28609420355451076
114467,0.2856704290092385,0.28868203232678524
114703,0.2850426550087766,0.28890198446044596
114820,0.2862147440083378,0.2879797694874237
115096,0.28627429925792086,0.2888222638630525
115149,0.2852147707950248,0.2875989574698999
115506,0.28677838595527355,0.2902203612964049
115518,0.28573064975750984,0.2913421335815847
115765,0.28488575291963436,0.28791434080250544
115772,0.2873424065736526,0.2891611251623802
115878,0.28771408734497,0.28839376405426115
116039,0.2868251201777215,0.2860045745515481
116129,0.28699826271883544,0.2858886866739707
116387,0.28707015978289363,0.28460934674027216
116453,0.28588241779374896,0.28991821180325855
116624,0.2877507624040615,0.2911736511630956
116673,0.2872289902338584,0.28934758465494087
116711,0.28598546057216545,0.2871439102721938
116745,0.28634036794355716,0.2886721691585841
116783,0.2865028376963793,0.2882706563506549
116822,0.28673991521156034,0.2873109513331221
116885,0.28669621010098234,0.28538030731646596
116938,0.2862262744459332,0.2854812535506427
116977,0.28855442582363655,0.2838148875231105
117016,0.2911760349824547,0.284829484746955
117030,0.28967462158333196,0.28552201980960723
117047,0.28778258330416534,0.2839654352691269
117155,0.28808785573895707,0.28389290255567057
117175,0.2881457164020092,0.284113044727887
117209,0.28829550608190874,0.28536103214149267
117267,0.2868703024778133,0.285694601584418
117635,0.28602781010392264,0.2845282846051971
117686,0.28620624299872655,0.2836273470249372
117825,0.28575824119879023,0.28343699882369033
117941,0.28481291828885075,0.2838744425325058
118161,0.28370254232440817,0.28280979975588055
118190,0.28445689025818777,0.28320895986808653
118651,0.2846261117452784,0.2838278024246822
118908,0.2836140360580145,0.2835601899534481
118937,0.28434295780511376,0.28225700130577575
118998,0.2840345597148581,0.279247875190487
119302,0.28460034737911516,0.2793154015309627
119447,0.2846822873601594,0.28003115550441454
119470,0.2833651581421514,0.28132087727919386
119549,0.28416782568504384,0.28046690476523417
119979,0.28410097465079165,0.2860295861769725
119994,0.28325237016825205,0.2847614432681239
120193,0.28415388090983945,0.2846730131047177
120291,0.28347039431434745,0.2827971621494818
120477,0.2831930954986301,0.2837797593920077
120854,0.2840548751736986,0.2828424157724074
120914,0.2838384090150136,0.283161898733787
121192,0.28477768791426294,0.2835675549970977
121193,0.28233913886854983,0.2815091409972428
121304,0.27959804802512234,0.2796936582973807
121332,0.2802668811238662,0.27822626073251167
121362,0.2796915368676729,0.27882146654588613
121403,0.27913539772428925,0.2799787742685918
121519,0.2804915319380748,0.2799572037551622
121593,0.28093182244117104,0.2792844894174041
121835,0.28178962606911245,0.2777751740465339
121877,0.2813754887656569,0.27887632039420723
121913,0.281438576277374,0.27778192172449684
122096,0.28028995966350534,0.277784617938272
122205,0.27928465818033005,0.2772097012413584
122236,0.2794493591213136,0.2759648923792905
122306,0.2769076993152479,0.27532515986032596
122529,0.27778032239948547,0.2761894088173097
122622,0.2797838745295112,0.2792330429264442
122634,0.27798837255303566,0.278516697680122
122739,0.27715520252538384,0.2787089828461159
123068,0.2773018218991146,0.2793307939538101
123550,0.27761417835415886,0.2807622857061196
123609,0.27747778793645095,0.2798030040708136
123633,0.2795373778896284,0.27956847341727287
123666,0.279054176545147,0.28139528824640925
124103,0.27932065641788967,0.28280069863408874
124169,0.2794065154469952,0.2832245505023843
124197,0.27909378192464546,0.2813525520272651
124219,0.2806469071284132,0.28088558977590183
124532,0.2804183329219926,0.28026664558710673
124711,0.2796951797258929,0.2799862383577514
124760,0.28135031743959826,0.27913734873986384
124763,0.2800787714176184,0.28021270415287064
124774,0.27919988889673747,0.2799881434452271
124818,0.2799579203519006,0.28233743947296575
124999,0.28126396688430555,0.28105617444931746
